"year";"age";"qx";"lx";"dx";"ex"
1874;32;0,00865;64544;559;34,79
1874;33;0,00876;63985;561;34,09
1874;34;0,0091;63425;577;33,39
1874;35;0,00964;62848;606;32,69
1874;36;0,00997;62242;621;32,01
1874;37;0,00998;61621;615;31,32
1874;38;0,00995;61006;607;30,63
1874;39;0,01028;60398;621;29,94
1874;40;0,01046;59777;625;29,24
1874;41;0,01076;59152;636;28,55
1874;42;0,01095;58516;641;27,85
1874;43;0,01034;57875;599;27,15
1874;44;0,01033;57276;591;26,43
1874;45;0,01085;56685;615;25,7
1874;46;0,01092;56069;612;24,98
1874;47;0,01082;55457;600;24,25
1874;48;0,0109;54857;598;23,51
1874;49;0,01192;54259;647;22,76
1874;50;0,01283;53613;688;22,03
1874;51;0,01305;52925;691;21,31
1874;52;0,01373;52234;717;20,59
1874;53;0,01419;51517;731;19,87
1874;54;0,01469;50786;746;19,15
1874;55;0,01624;50040;812;18,42
1874;56;0,01763;49228;868;17,72
1874;57;0,01761;48360;852;17,03
1874;58;0,01854;47508;881;16,33
1874;59;0,02097;46628;978;15,62
1874;60;0,02343;45650;1069;14,95
1874;61;0,02603;44580;1161;14,29
1874;62;0,02749;43420;1194;13,66
1874;63;0,02879;42226;1216;13,04
1874;64;0,03241;41010;1329;12,41
1874;65;0,03701;39681;1469;11,81
1874;66;0,03918;38212;1497;11,24
1874;67;0,04125;36715;1515;10,68
1874;68;0,04766;35201;1678;10,12
1874;69;0,05568;33523;1866;9,6
1874;70;0,05997;31656;1899;9,13
1874;71;0,06471;29758;1926;8,68
1874;72;0,06665;27832;1855;8,25
1874;73;0,06806;25977;1768;7,8
1874;74;0,07853;24209;1901;7,34
1874;75;0,09146;22308;2040;6,92
1874;76;0,09543;20268;1934;6,57
1874;77;0,09984;18333;1830;6,21
1874;78;0,11458;16503;1891;5,84
1874;79;0,12997;14612;1899;5,53
1874;80;0,13034;12713;1657;5,28
1874;81;0,14198;11056;1570;5
1874;82;0,15299;9486;1451;4,74
1874;83;0,16279;8035;1308;4,51
1874;84;0,17149;6727;1154;4,29
1874;85;0,18007;5573;1004;4,08
1874;86;0,18981;4570;867;3,86
1874;87;0,20108;3702;744;3,65
1874;88;0,21426;2958;634;3,44
1874;89;0,22856;2324;531;3,24
1874;90;0,24854;1793;446;3,06
1874;91;0,26265;1347;354;2,9
1874;92;0,27703;993;275;2,76
1874;93;0,29162;718;209;2,63
1874;94;0,30638;509;156;2,5
1874;95;0,32125;353;113;2,38
1874;96;0,33617;240;81;2,28
1874;97;0,35107;159;56;2,18
1874;98;0,3659;103;38;2,08
1874;99;0,38061;65;25;2
1874;100;0,39513;41;16;1,92
1874;101;0,40941;25;10;1,84
1874;102;0,4234;14;6;1,78
1874;103;0,43705;8;4;1,71
1874;104;0,45034;5;2;1,66
1874;105;0,46321;3;1;1,6
1874;106;0,47564;1;1;1,55
1874;107;0,4876;1;0;1,51
1874;108;0,49908;0;0;1,47
1874;109;0,51006;0;0;1,44
1874;110;1;0;0;1,42
1875;0;0,1427;1e+05;14270;43,37
1875;1;0,06372;85730;5462;49,53
1875;2;0,04244;80267;3407;51,87
1875;3;0,02419;76861;1859;53,14
1875;4;0,01409;75001;1056;53,45
1875;5;0,00964;73945;713;53,21
1875;6;0,00714;73232;523;52,72
1875;7;0,00519;72710;378;52,09
1875;8;0,00393;72332;284;51,36
1875;9;0,00354;72047;255;50,56
1875;10;0,00362;71793;260;49,74
1875;11;0,00374;71533;267;48,92
1875;12;0,00401;71266;286;48,1
1875;13;0,00446;70980;316;47,29
1875;14;0,00485;70664;343;46,5
1875;15;0,00519;70321;365;45,73
1875;16;0,00562;69956;393;44,96
1875;17;0,00609;69563;424;44,21
1875;18;0,00659;69139;455;43,48
1875;19;0,00711;68684;488;42,77
1875;20;0,00734;68195;500;42,07
1875;21;0,0075;67695;508;41,38
1875;22;0,00765;67187;514;40,69
1875;23;0,00778;66673;519;40
1875;24;0,00786;66154;520;39,31
1875;25;0,00797;65634;523;38,61
1875;26;0,00857;65111;558;37,92
1875;27;0,00919;64553;593;37,24
1875;28;0,00962;63960;615;36,58
1875;29;0,00932;63344;590;35,93
1875;30;0,00899;62754;564;35,27
1875;31;0,00929;62190;578;34,58
1875;32;0,00946;61612;583;33,9
1875;33;0,00974;61029;594;33,22
1875;34;0,00986;60435;596;32,54
1875;35;0,01022;59839;612;31,86
1875;36;0,01077;59227;638;31,19
1875;37;0,01097;58590;643;30,52
1875;38;0,01078;57947;625;29,85
1875;39;0,01048;57322;601;29,17
1875;40;0,01061;56721;602;28,48
1875;41;0,0107;56119;600;27,78
1875;42;0,01095;55519;608;27,07
1875;43;0,0112;54911;615;26,37
1875;44;0,01071;54296;581;25,66
1875;45;0,01095;53715;588;24,93
1875;46;0,01187;53126;630;24,2
1875;47;0,01226;52496;644;23,49
1875;48;0,01243;51852;645;22,77
1875;49;0,01272;51208;651;22,05
1875;50;0,01394;50556;705;21,33
1875;51;0,0149;49851;743;20,62
1875;52;0,01504;49109;739;19,93
1875;53;0,01568;48370;758;19,23
1875;54;0,01596;47612;760;18,52
1875;55;0,01649;46851;773;17,82
1875;56;0,01849;46079;852;17,11
1875;57;0,02037;45227;921;16,42
1875;58;0,02067;44305;916;15,75
1875;59;0,02204;43390;956;15,07
1875;60;0,02502;42434;1062;14,4
1875;61;0,02786;41372;1153;13,76
1875;62;0,03071;40219;1235;13,14
1875;63;0,03211;38984;1252;12,54
1875;64;0,03329;37732;1256;11,94
1875;65;0,03736;36476;1363;11,33
1875;66;0,04278;35113;1502;10,75
1875;67;0,0454;33611;1526;10,21
1875;68;0,04798;32085;1539;9,67
1875;69;0,05533;30546;1690;9,13
1875;70;0,06422;28855;1853;8,64
1875;71;0,06871;27002;1855;8,2
1875;72;0,07381;25147;1856;7,77
1875;73;0,07628;23291;1777;7,35
1875;74;0,07849;21514;1689;6,91
1875;75;0,09183;19825;1821;6,46
1875;76;0,1091;18005;1964;6,06
1875;77;0,11511;16040;1846;5,74
1875;78;0,12093;14194;1716;5,42
1875;79;0,13854;12478;1729;5,1
1875;80;0,14284;10749;1535;4,84
1875;81;0,15593;9214;1437;4,56
1875;82;0,16904;7777;1315;4,31
1875;83;0,18148;6462;1173;4,09
1875;84;0,19259;5289;1019;3,88
1875;85;0,20317;4271;868;3,69
1875;86;0,21448;3403;730;3,5
1875;87;0,22693;2673;607;3,32
1875;88;0,23999;2067;496;3,15
1875;89;0,25323;1571;398;2,99
1875;90;0,26999;1173;317;2,83
1875;91;0,28441;856;244;2,69
1875;92;0,29901;613;183;2,56
1875;93;0,31375;429;135;2,44
1875;94;0,32857;295;97;2,33
1875;95;0,34341;198;68;2,23
1875;96;0,3582;130;47;2,13
1875;97;0,3729;83;31;2,04
1875;98;0,38744;52;20;1,96
1875;99;0,40178;32;13;1,88
1875;100;0,41585;19;8;1,81
1875;101;0,42962;11;5;1,75
1875;102;0,44304;6;3;1,69
1875;103;0,45607;4;2;1,63
1875;104;0,46869;2;1;1,58
1875;105;0,48085;1;0;1,53
1875;106;0,49255;1;0;1,49
1875;107;0,50375;0;0;1,45
1875;108;0,51446;0;0;1,42
1875;109;0,52467;0;0;1,39
1875;110;1;0;0;1,37
1876;0;0,10266;1e+05;10266;44,87
1876;1;0,08793;89734;7890;48,96
1876;2;0,03882;81844;3177;52,63
1876;3;0,0208;78667;1636;53,74
1876;4;0,01424;77031;1097;53,87
1876;5;0,00965;75934;733;53,64
1876;6;0,00724;75201;544;53,16
1876;7;0,0063;74657;470;52,54
1876;8;0,00574;74187;426;51,87
1876;9;0,00446;73761;329;51,17
1876;10;0,00396;73433;291;50,39
1876;11;0,00385;73142;281;49,59
1876;12;0,00382;72861;278;48,78
1876;13;0,00408;72582;296;47,97
1876;14;0,00464;72286;336;47,16
1876;15;0,00523;71951;376;46,38
1876;16;0,00567;71575;406;45,62
1876;17;0,00616;71168;438;44,88
1876;18;0,00662;70730;468;44,15
1876;19;0,00706;70262;496;43,44
1876;20;0,00746;69766;521;42,75
1876;21;0,00759;69245;525;42,07
1876;22;0,00769;68720;528;41,38
1876;23;0,00779;68191;532;40,7
1876;24;0,00789;67660;534;40,02
1876;25;0,00794;67126;533;39,33
1876;26;0,00802;66593;534;38,64
1876;27;0,0086;66059;568;37,95
1876;28;0,00918;65491;601;37,27
1876;29;0,00957;64890;621;36,62
1876;30;0,00919;64269;591;35,96
1876;31;0,00881;63678;561;35,29
1876;32;0,00904;63117;571;34,6
1876;33;0,00914;62546;571;33,91
1876;34;0,00931;61975;577;33,22
1876;35;0,00932;61398;572;32,53
1876;36;0,00957;60826;582;31,83
1876;37;0,01005;60244;605;31,13
1876;38;0,01022;59639;610;30,44
1876;39;0,01009;59029;595;29,75
1876;40;0,00989;58433;578;29,05
1876;41;0,01014;57856;587;28,34
1876;42;0,01033;57269;592;27,62
1876;43;0,01058;56677;600;26,9
1876;44;0,01074;56078;602;26,19
1876;45;0,01014;55475;562;25,47
1876;46;0,0103;54913;566;24,72
1876;47;0,01117;54347;607;23,97
1876;48;0,01159;53740;623;23,24
1876;49;0,01185;53117;630;22,51
1876;50;0,01226;52488;643;21,77
1876;51;0,01349;51844;699;21,03
1876;52;0,01449;51145;741;20,31
1876;53;0,0148;50404;746;19,61
1876;54;0,01563;49658;776;18,89
1876;55;0,01609;48882;786;18,18
1876;56;0,01688;48095;812;17,47
1876;57;0,01917;47283;907;16,77
1876;58;0,02115;46377;981;16,08
1876;59;0,02129;45396;966;15,42
1876;60;0,02238;44430;994;14,74
1876;61;0,02503;43436;1087;14,07
1876;62;0,0277;42348;1173;13,42
1876;63;0,0305;41175;1256;12,79
1876;64;0,03202;39920;1278;12,17
1876;65;0,03349;38641;1294;11,56
1876;66;0,03807;37347;1422;10,94
1876;67;0,04398;35925;1580;10,36
1876;68;0,04682;34345;1608;9,81
1876;69;0,04948;32737;1620;9,27
1876;70;0,05668;31117;1764;8,72
1876;71;0,06563;29353;1926;8,22
1876;72;0,0708;27427;1942;7,76
1876;73;0,07711;25485;1965;7,31
1876;74;0,08157;23520;1919;6,88
1876;75;0,08617;21602;1861;6,45
1876;76;0,10286;19740;2030;6,01
1876;77;0,12401;17710;2196;5,64
1876;78;0,13045;15514;2024;5,37
1876;79;0,13465;13490;1816;5,1
1876;80;0,14068;11673;1642;4,82
1876;81;0,15101;10031;1515;4,52
1876;82;0,16234;8516;1383;4,24
1876;83;0,17513;7134;1249;3,96
1876;84;0,18966;5884;1116;3,7
1876;85;0,20614;4768;983;3,44
1876;86;0,22373;3785;847;3,21
1876;87;0,24315;2939;715;2,99
1876;88;0,26455;2224;588;2,79
1876;89;0,28657;1636;469;2,61
1876;90;0,30348;1167;354;2,46
1876;91;0,32307;813;263;2,32
1876;92;0,34273;550;189;2,19
1876;93;0,36232;362;131;2,07
1876;94;0,38171;231;88;1,96
1876;95;0,40078;143;57;1,86
1876;96;0,41939;85;36;1,77
1876;97;0,43745;50;22;1,69
1876;98;0,45485;28;13;1,62
1876;99;0,47152;15;7;1,55
1876;100;0,4874;8;4;1,5
1876;101;0,50244;4;2;1,44
1876;102;0,5166;2;1;1,4
1876;103;0,52987;1;1;1,35
1876;104;0,54226;0;0;1,32
1876;105;0,55376;0;0;1,28
1876;106;0,56439;0;0;1,25
1876;107;0,5742;0;0;1,22
1876;108;0,5832;0;0;1,2
1876;109;0,59144;0;0;1,18
1876;110;1;0;0;1,17
1877;0;0,11635;1e+05;11635;45,73
1877;1;0,0607;88365;5364;50,7
1877;2;0,03807;83001;3159;52,95
1877;3;0,02084;79842;1664;54,02
1877;4;0,01335;78178;1044;54,16
1877;5;0,01035;77134;798;53,89
1877;6;0,00721;76336;551;53,45
1877;7;0,00697;75785;528;52,83
1877;8;0,00575;75257;433;52,2
1877;9;0,00488;74824;365;51,5
1877;10;0,00431;74460;321;50,75
1877;11;0,00409;74139;303;49,97
1877;12;0,00408;73835;301;49,17
1877;13;0,00414;73534;304;48,37
1877;14;0,00447;73230;327;47,57
1877;15;0,00506;72903;369;46,78
1877;16;0,00545;72534;396;46,01
1877;17;0,00571;72138;412;45,26
1877;18;0,00606;71727;435;44,52
1877;19;0,00643;71292;458;43,79
1877;20;0,00684;70834;485;43,07
1877;21;0,00735;70349;517;42,36
1877;22;0,00761;69832;532;41,67
1877;23;0,00786;69300;545;40,99
1877;24;0,00812;68755;558;40,31
1877;25;0,00833;68197;568;39,64
1877;26;0,0084;67629;568;38,96
1877;27;0,00845;67061;566;38,29
1877;28;0,00897;66494;597;37,61
1877;29;0,0094;65898;619;36,95
1877;30;0,00959;65278;626;36,29
1877;31;0,00906;64652;586;35,64
1877;32;0,00861;64067;552;34,96
1877;33;0,00887;63515;564;34,26
1877;34;0,00907;62951;571;33,56
1877;35;0,00939;62381;586;32,87
1877;36;0,00949;61795;587;32,17
1877;37;0,00981;61208;601;31,48
1877;38;0,01035;60608;627;30,78
1877;39;0,0105;59981;630;30,1
1877;40;0,01031;59351;612;29,41
1877;41;0,01007;58739;591;28,72
1877;42;0,01029;58148;599;28
1877;43;0,01047;57549;603;27,29
1877;44;0,01063;56946;605;26,57
1877;45;0,01071;56341;603;25,85
1877;46;0,01011;55738;563;25,13
1877;47;0,01033;55174;570;24,38
1877;48;0,01128;54604;616;23,63
1877;49;0,01176;53988;635;22,89
1877;50;0,01206;53353;643;22,16
1877;51;0,01237;52710;652;21,42
1877;52;0,01353;52058;704;20,68
1877;53;0,01455;51354;747;19,96
1877;54;0,01503;50607;761;19,25
1877;55;0,01615;49846;805;18,53
1877;56;0,01691;49041;829;17,83
1877;57;0,01798;48212;867;17,13
1877;58;0,02061;47345;976;16,43
1877;59;0,02268;46369;1052;15,77
1877;60;0,02261;45318;1025;15,12
1877;61;0,02344;44293;1038;14,46
1877;62;0,02596;43255;1123;13,8
1877;63;0,02865;42132;1207;13,15
1877;64;0,03153;40925;1290;12,52
1877;65;0,03317;39634;1315;11,91
1877;66;0,03485;38319;1335;11,31
1877;67;0,03984;36984;1473;10,7
1877;68;0,04624;35511;1642;10,12
1877;69;0,04931;33868;1670;9,59
1877;70;0,05213;32198;1679;9,06
1877;71;0,0592;30520;1807;8,53
1877;72;0,06825;28713;1960;8,03
1877;73;0,0738;26753;1974;7,58
1877;74;0,08047;24779;1994;7,15
1877;75;0,08537;22785;1945;6,73
1877;76;0,08953;20840;1866;6,31
1877;77;0,10609;18974;2013;5,88
1877;78;0,12799;16961;2171;5,52
1877;79;0,13369;14790;1977;5,26
1877;80;0,13374;12813;1714;4,99
1877;81;0,14571;11099;1617;4,69
1877;82;0,15905;9482;1508;4,4
1877;83;0,17251;7974;1376;4,14
1877;84;0,1857;6598;1225;3,9
1877;85;0,19791;5373;1063;3,67
1877;86;0,20913;4310;901;3,46
1877;87;0,22122;3408;754;3,24
1877;88;0,23654;2654;628;3,01
1877;89;0,25718;2027;521;2,79
1877;90;0,28931;1505;435;2,59
1877;91;0,30806;1070;330;2,44
1877;92;0,32698;740;242;2,3
1877;93;0,34593;498;172;2,17
1877;94;0,36481;326;119;2,06
1877;95;0,38348;207;79;1,96
1877;96;0,40184;128;51;1,86
1877;97;0,41977;76;32;1,77
1877;98;0,43719;44;19;1,7
1877;99;0,45399;25;11;1,63
1877;100;0,47012;14;6;1,56
1877;101;0,48552;7;4;1,5
1877;102;0,50013;4;2;1,45
1877;103;0,51394;2;1;1,41
1877;104;0,52692;1;0;1,36
1877;105;0,53908;0;0;1,33
1877;106;0,55041;0;0;1,29
1877;107;0,56093;0;0;1,26
1877;108;0,57066;0;0;1,24
1877;109;0,57964;0;0;1,22
1877;110;1;0;0;1,2
1878;0;0,1447;1e+05;14470;45,59
1878;1;0,04948;85530;4232;52,24
1878;2;0,02434;81298;1979;53,94
1878;3;0,01594;79319;1264;54,27
1878;4;0,01178;78055;919;54,14
1878;5;0,00923;77136;712;53,78
1878;6;0,00638;76424;488;53,28
1878;7;0,0063;75936;479;52,62
1878;8;0,00519;75458;392;51,95
1878;9;0,0045;75066;338;51,22
1878;10;0,00517;74728;386;50,44
1878;11;0,00378;74342;281;49,7
1878;12;0,00379;74061;281;48,89
1878;13;0,00413;73780;305;48,08
1878;14;0,00505;73475;371;47,27
1878;15;0,00507;73104;371;46,51
1878;16;0,00558;72733;406;45,74
1878;17;0,0055;72328;398;45
1878;18;0,00648;71930;466;44,24
1878;19;0,00659;71464;471;43,53
1878;20;0,00752;70993;534;42,81
1878;21;0,00715;70459;504;42,14
1878;22;0,00652;69955;456;41,44
1878;23;0,00749;69499;521;40,7
1878;24;0,00856;68978;591;40,01
1878;25;0,00853;68388;584;39,35
1878;26;0,00825;67804;559;38,68
1878;27;0,00794;67245;534;38
1878;28;0,0078;66711;520;37,3
1878;29;0,00827;66191;547;36,59
1878;30;0,0088;65643;577;35,89
1878;31;0,00925;65066;602;35,2
1878;32;0,00898;64464;579;34,53
1878;33;0,00875;63886;559;33,84
1878;34;0,00921;63327;584;33,13
1878;35;0,00955;62743;599;32,43
1878;36;0,00987;62144;613;31,74
1878;37;0,00987;61531;607;31,05
1878;38;0,01008;60924;614;30,36
1878;39;0,01049;60310;633;29,66
1878;40;0,01045;59677;624;28,97
1878;41;0,01017;59054;600;28,27
1878;42;0,00986;58453;577;27,56
1878;43;0,01008;57876;583;26,83
1878;44;0,01032;57293;591;26,1
1878;45;0,01056;56702;599;25,36
1878;46;0,01087;56103;610;24,63
1878;47;0,0105;55493;582;23,89
1878;48;0,011;54911;604;23,14
1878;49;0,01232;54307;669;22,39
1878;50;0,01308;53638;702;21,67
1878;51;0,01346;52936;712;20,95
1878;52;0,0138;52223;721;20,23
1878;53;0,01503;51503;774;19,5
1878;54;0,01609;50729;816;18,79
1878;55;0,01662;49913;830;18,09
1878;56;0,01789;49083;878;17,39
1878;57;0,01868;48205;900;16,7
1878;58;0,01983;47305;938;16
1878;59;0,02283;46366;1059;15,32
1878;60;0,02514;45308;1139;14,66
1878;61;0,02521;44169;1114;14,03
1878;62;0,02638;43055;1136;13,38
1878;63;0,02962;41919;1242;12,73
1878;64;0,03334;40678;1356;12,1
1878;65;0,03738;39322;1470;11,5
1878;66;0,03978;37851;1506;10,93
1878;67;0,04196;36346;1525;10,36
1878;68;0,04801;34821;1672;9,79
1878;69;0,05553;33149;1841;9,26
1878;70;0,05863;31308;1836;8,78
1878;71;0,06131;29473;1807;8,29
1878;72;0,06866;27666;1900;7,8
1878;73;0,07864;25766;2026;7,34
1878;74;0,08516;23740;2022;6,92
1878;75;0,0927;21718;2013;6,52
1878;76;0,09779;19705;1927;6,13
1878;77;0,10156;17778;1806;5,74
1878;78;0,1192;15973;1904;5,34
1878;79;0,14341;14069;2018;4,99
1878;80;0,13631;12051;1643;4,74
1878;81;0,14898;10409;1551;4,41
1878;82;0,16477;8858;1460;4,1
1878;83;0,18293;7398;1353;3,81
1878;84;0,20192;6045;1221;3,55
1878;85;0,22139;4824;1068;3,32
1878;86;0,23981;3756;901;3,13
1878;87;0,25552;2856;730;2,95
1878;88;0,26891;2126;572;2,8
1878;89;0,28045;1554;436;2,64
1878;90;0,30289;1118;339;2,47
1878;91;0,32198;780;251;2,33
1878;92;0,34115;529;180;2,2
1878;93;0,36027;348;125;2,08
1878;94;0,37921;223;84;1,98
1878;95;0,39785;138;55;1,88
1878;96;0,41609;83;35;1,79
1878;97;0,43381;49;21;1,71
1878;98;0,45092;28;12;1,64
1878;99;0,46736;15;7;1,57
1878;100;0,48306;8;4;1,51
1878;101;0,49796;4;2;1,46
1878;102;0,51204;2;1;1,41
1878;103;0,52528;1;1;1,37
1878;104;0,53768;0;0;1,33
1878;105;0,54923;0;0;1,3
1878;106;0,55995;0;0;1,26
1878;107;0,56986;0;0;1,24
1878;108;0,579;0;0;1,21
1878;109;0,58739;0;0;1,19
1878;110;1;0;0;1,18
1879;0;0,14531;1e+05;14531;45,15
1879;1;0,05385;85469;4603;51,77
1879;2;0,02757;80866;2229;53,68
1879;3;0,01571;78637;1236;54,19
1879;4;0,01241;77401;960;54,05
1879;5;0,00848;76441;648;53,72
1879;6;0,00642;75792;486;53,18
1879;7;0,00547;75306;412;52,52
1879;8;0,00444;74894;332;51,8
1879;9;0,00415;74562;309;51,03
1879;10;0,00371;74252;276;50,24
1879;11;0,00337;73977;249;49,43
1879;12;0,00372;73728;274;48,59
1879;13;0,00366;73453;269;47,77
1879;14;0,00467;73184;342;46,95
1879;15;0,0056;72843;408;46,16
1879;16;0,00577;72435;418;45,42
1879;17;0,00619;72017;446;44,68
1879;18;0,00683;71571;489;43,96
1879;19;0,00651;71082;463;43,26
1879;20;0,00758;70619;535;42,54
1879;21;0,00726;70084;509;41,86
1879;22;0,00738;69575;514;41,16
1879;23;0,00721;69061;498;40,46
1879;24;0,00801;68563;549;39,75
1879;25;0,00813;68014;553;39,07
1879;26;0,008;67462;539;38,38
1879;27;0,00786;66922;526;37,69
1879;28;0,00767;66396;509;36,98
1879;29;0,00762;65887;502;36,27
1879;30;0,00817;65384;534;35,54
1879;31;0,00874;64850;567;34,83
1879;32;0,00924;64283;594;34,13
1879;33;0,00899;63690;573;33,45
1879;34;0,00879;63117;555;32,75
1879;35;0,00929;62562;581;32,03
1879;36;0,00953;61981;591;31,33
1879;37;0,00974;61391;598;30,62
1879;38;0,00963;60792;586;29,92
1879;39;0,00976;60207;587;29,21
1879;40;0,01012;59619;603;28,49
1879;41;0,01011;59016;597;27,78
1879;42;0,00989;58419;578;27,05
1879;43;0,00962;57842;556;26,32
1879;44;0,00986;57285;565;25,57
1879;45;0,01018;56720;577;24,82
1879;46;0,01057;56143;594;24,07
1879;47;0,0111;55549;617;23,32
1879;48;0,01096;54933;602;22,58
1879;49;0,01178;54331;640;21,82
1879;50;0,0135;53691;725;21,08
1879;51;0,01445;52966;765;20,36
1879;52;0,01493;52200;780;19,65
1879;53;0,01537;51421;791;18,94
1879;54;0,01678;50630;850;18,23
1879;55;0,01805;49781;899;17,53
1879;56;0,01888;48882;923;16,84
1879;57;0,02058;47959;987;16,16
1879;58;0,02164;46972;1017;15,49
1879;59;0,0232;45955;1066;14,82
1879;60;0,02711;44889;1217;14,16
1879;61;0,03014;43673;1316;13,54
1879;62;0,03032;42356;1284;12,94
1879;63;0,0316;41072;1298;12,33
1879;64;0,03518;39774;1399;11,72
1879;65;0,03923;38375;1505;11,13
1879;66;0,04343;36869;1601;10,56
1879;67;0,04586;35268;1617;10,02
1879;68;0,04834;33651;1627;9,48
1879;69;0,05579;32024;1787;8,93
1879;70;0,06542;30238;1978;8,43
1879;71;0,06968;28259;1969;7,99
1879;72;0,0733;26290;1927;7,55
1879;73;0,08183;24363;1994;7,1
1879;74;0,09357;22370;2093;6,69
1879;75;0,10125;20277;2053;6,33
1879;76;0,10884;18223;1983;5,99
1879;77;0,11358;16240;1845;5,66
1879;78;0,1163;14395;1674;5,32
1879;79;0,13435;12721;1709;4,95
1879;80;0,13914;11012;1532;4,64
1879;81;0,15097;9480;1431;4,31
1879;82;0,16564;8049;1333;3,99
1879;83;0,18416;6716;1237;3,69
1879;84;0,20553;5479;1126;3,41
1879;85;0,22768;4353;991;3,16
1879;86;0,25004;3362;841;2,94
1879;87;0,27085;2521;683;2,76
1879;88;0,2871;1838;528;2,59
1879;89;0,30424;1311;399;2,44
1879;90;0,3258;912;297;2,28
1879;91;0,34743;615;214;2,14
1879;92;0,36894;401;148;2,02
1879;93;0,39015;253;99;1,9
1879;94;0,4109;154;63;1,8
1879;95;0,43103;91;39;1,71
1879;96;0,45041;52;23;1,63
1879;97;0,46893;28;13;1,56
1879;98;0,48649;15;7;1,49
1879;99;0,50304;8;4;1,44
1879;100;0,51854;4;2;1,39
1879;101;0,53295;2;1;1,34
1879;102;0,54629;1;0;1,3
1879;103;0,55857;0;0;1,27
1879;104;0,56982;0;0;1,23
1879;105;0,58008;0;0;1,21
1879;106;0,5894;0;0;1,18
1879;107;0,59783;0;0;1,16
1879;108;0,60544;0;0;1,14
1879;109;0,61229;0;0;1,13
1879;110;1;0;0;1,12
1880;0;0,17076;1e+05;17076;43,96
1880;1;0,0579;82924;4802;51,94
1880;2;0,02802;78123;2189;54,1
1880;3;0,01733;75933;1316;54,64
1880;4;0,01324;74618;988;54,6
1880;5;0,00876;73630;645;54,32
1880;6;0,00692;72985;505;53,8
1880;7;0,00582;72480;422;53,17
1880;8;0,00502;72058;362;52,48
1880;9;0,0045;71696;323;51,74
1880;10;0,00409;71373;292;50,97
1880;11;0,00321;71081;228;50,18
1880;12;0,00349;70853;247;49,34
1880;13;0,00426;70606;301;48,51
1880;14;0,00437;70305;307;47,72
1880;15;0,00506;69998;354;46,92
1880;16;0,00569;69644;396;46,16
1880;17;0,00534;69248;370;45,42
1880;18;0,00562;68878;387;44,66
1880;19;0,0061;68491;418;43,91
1880;20;0,0076;68073;517;43,18
1880;21;0,00748;67556;505;42,51
1880;22;0,00785;67050;526;41,82
1880;23;0,00684;66524;455;41,15
1880;24;0,00769;66069;508;40,43
1880;25;0,00798;65561;523;39,74
1880;26;0,008;65038;521;39,05
1880;27;0,00804;64517;518;38,37
1880;28;0,00802;63999;513;37,67
1880;29;0,00787;63486;500;36,97
1880;30;0,00784;62986;494;36,26
1880;31;0,00842;62492;526;35,55
1880;32;0,00897;61966;556;34,84
1880;33;0,00947;61410;582;34,15
1880;34;0,00917;60828;558;33,48
1880;35;0,00891;60270;537;32,78
1880;36;0,00932;59733;557;32,07
1880;37;0,00948;59176;561;31,37
1880;38;0,00967;58615;567;30,66
1880;39;0,00958;58048;556;29,96
1880;40;0,00979;57492;563;29,24
1880;41;0,01032;56929;587;28,53
1880;42;0,01039;56342;585;27,82
1880;43;0,01017;55757;567;27,11
1880;44;0,00982;55189;542;26,38
1880;45;0,00996;54648;544;25,64
1880;46;0,01029;54103;557;24,89
1880;47;0,01067;53546;571;24,14
1880;48;0,01115;52975;591;23,4
1880;49;0,01093;52385;573;22,66
